"subj_idx","match","val","id","rt","response"
7306,"match","Good","Self",0.84,1
7306,"match","Bad","Self",0.7221,1
7306,"match","Good","Other",0.5723,1
7306,"match","Good","Self",0.6889,1
7306,"match","Good","Self",0.6674,1
7306,"match","Bad","Other",0.7678,1
7306,"match","Bad","Other",0.6559,1
7306,"match","Bad","Self",0.8241,1
7306,"match","Bad","Other",0.7742,1
7306,"match","Bad","Other",0.5902,1
7306,"match","Good","Other",0.6666,1
7306,"match","Bad","Self",0.7816,1
7306,"match","Good","Self",0.8717,1
7306,"match","Good","Self",0.588,1
7306,"match","Good","Other",0.6641,1
7306,"match","Bad","Self",0.7425,1
7306,"match","Good","Self",0.8846,1
7306,"match","Good","Other",0.655,1
7306,"match","Bad","Other",0.847,1
7306,"match","Bad","Self",0.808,1
7306,"match","Good","Self",0.7843,1
7306,"match","Bad","Self",0.7345,1
7306,"match","Good","Self",0.7985,1
7306,"match","Bad","Self",0.6689,1
7306,"match","Good","Other",0.6274,1
7306,"match","Good","Other",0.6155,1
7306,"match","Good","Self",0.8719,1
7306,"match","Bad","Other",0.7742,1
7306,"match","Good","Other",0.5566,1
7306,"match","Bad","Other",0.7508,1
7306,"match","Bad","Other",0.7071,1
7306,"match","Good","Self",0.6653,1
7306,"match","Bad","Self",0.7514,1
7306,"match","Bad","Other",0.7875,0
7306,"match","Good","Self",0.7258,1
7306,"match","Good","Other",0.6484,1
7306,"match","Bad","Other",0.7207,1
7306,"match","Bad","Other",0.791,1
7306,"match","Bad","Self",0.8051,1
7306,"match","Bad","Self",0.7833,1
7306,"match","Good","Other",0.5897,1
7306,"match","Good","Self",0.9058,1
7306,"match","Good","Other",0.5861,1
7306,"match","Good","Self",0.9933,0
7306,"match","Good","Other",0.9158,1
7306,"match","Good","Self",0.8079,1
7306,"match","Bad","Self",0.6881,1
7306,"match","Bad","Other",0.7366,1
7306,"match","Bad","Self",0.7288,1
7306,"match","Bad","Other",1.0329,1
7306,"match","Bad","Other",0.565,1
7306,"match","Good","Other",0.7111,1
7306,"match","Good","Self",0.8374,1
7306,"match","Good","Other",0.4637,1
7306,"match","Bad","Self",0.7818,1
7306,"match","Bad","Self",0.7129,1
7306,"match","Good","Other",0.6012,1
7306,"match","Good","Other",0.5314,1
7306,"match","Bad","Other",1.0115,0
7306,"match","Good","Other",0.698,1
7306,"match","Good","Self",0.8322,0
7306,"match","Bad","Other",0.7106,1
7306,"match","Bad","Self",0.6905,1
7306,"match","Bad","Self",0.6189,1
7306,"match","Bad","Other",0.7912,1
7306,"match","Good","Self",0.7473,1
7306,"match","Good","Self",0.6877,1
7306,"match","Good","Other",0.8624,1
7306,"match","Good","Self",0.9128,1
7306,"match","Bad","Other",0.6733,1
7306,"match","Bad","Other",0.7174,1
7306,"match","Good","Other",0.6316,1
7306,"match","Good","Self",0.9319,1
7306,"match","Good","Other",0.692,1
7306,"match","Bad","Self",1.0325,1
7306,"match","Bad","Self",0.5647,1
7306,"match","Good","Self",0.7348,0
7306,"match","Bad","Self",0.679,1
7306,"match","Bad","Other",0.7851,1
7306,"match","Good","Other",0.4873,1
7306,"match","Good","Self",0.7318,1
7306,"match","Bad","Self",0.7079,1
7306,"match","Good","Self",0.9841,1
7306,"match","Bad","Self",0.6368,1
7306,"match","Bad","Other",0.8888,1
7306,"match","Good","Self",0.7372,0
7306,"match","Good","Other",0.6278,1
7306,"match","Bad","Other",0.752,1
7306,"match","Good","Other",0.5481,1
7306,"match","Bad","Self",0.8073,1
7306,"match","Bad","Other",0.7099,1
7306,"match","Bad","Self",0.8181,1
7306,"match","Good","Other",0.5601,1
7306,"match","Good","Self",0.7864,1
7306,"match","Bad","Other",0.9446,1
7306,"match","Good","Other",0.4969,1
7306,"match","Good","Other",0.5929,1
7306,"match","Good","Self",0.7651,1
7306,"match","Bad","Other",0.6895,1
7306,"match","Good","Self",0.9357,1
7306,"match","Bad","Self",0.9021,1
7306,"match","Bad","Self",0.7767,1
7306,"match","Good","Self",1.0489,1
7306,"match","Good","Other",0.5854,1
7306,"match","Good","Self",0.8395,1
7306,"match","Bad","Other",0.7216,1
7306,"match","Bad","Other",0.648,1
7306,"match","Bad","Self",0.8761,1
7306,"match","Good","Self",0.6964,1
7306,"match","Bad","Self",0.7445,1
7306,"match","Good","Other",0.5851,1
7306,"match","Good","Other",0.6514,1
7306,"match","Bad","Other",0.6276,1
7306,"match","Good","Self",0.7313,1
7306,"match","Bad","Other",0.8196,1
7306,"match","Bad","Self",0.488,1
7306,"match","Bad","Other",0.6763,1
7306,"match","Good","Other",0.5925,1
7306,"match","Bad","Self",0.7991,1
7306,"match","Bad","Self",0.7934,1
7306,"match","Bad","Other",0.8215,0
7306,"match","Good","Other",0.5955,1
7306,"match","Good","Other",0.6558,1
7306,"match","Good","Self",0.8503,1
7306,"match","Good","Self",0.5223,1
7306,"match","Bad","Other",0.7765,1
7306,"match","Bad","Self",0.691,1
7306,"match","Bad","Self",0.6954,1
7306,"match","Good","Self",0.7755,1
7306,"match","Bad","Other",0.9018,1
7306,"match","Good","Other",0.5702,1
7306,"match","Bad","Other",0.7302,1
7306,"match","Good","Other",0.5383,1
7306,"match","Good","Self",0.6726,1
7306,"match","Bad","Self",0.747,1
7306,"match","Good","Self",0.7514,1
7306,"match","Good","Other",0.6915,1
7306,"match","Bad","Self",0.7499,0
7306,"match","Bad","Other",0.7865,1
7306,"match","Good","Self",0.7869,1
7306,"match","Bad","Other",0.633,1
7306,"match","Bad","Self",0.6851,1
7306,"match","Bad","Self",0.8637,1
7306,"match","Good","Self",0.7003,1
7306,"match","Bad","Other",0.6824,1
7306,"match","Good","Other",0.5965,1
7306,"match","Good","Other",0.6326,0
7306,"match","Good","Self",0.7007,1
7306,"match","Good","Other",0.531,1
7306,"match","Good","Other",0.5231,1
7306,"match","Bad","Self",0.7113,1
7306,"match","Good","Other",0.4915,1
7306,"match","Bad","Other",0.7918,1
7306,"match","Bad","Self",0.598,1
7306,"match","Good","Self",0.6946,0
7306,"match","Good","Self",0.5187,1
7306,"match","Bad","Other",0.8191,1
7306,"match","Bad","Other",0.8172,1
7306,"match","Bad","Self",0.8514,1
7306,"match","Good","Other",0.5397,1
7306,"match","Good","Self",0.6302,1
7307,"match","Bad","Self",0.9977,0
7307,"match","Good","Other",0.74,0
7307,"match","Bad","Other",1.0276,1
7307,"match","Bad","Other",0.986,1
7307,"match","Good","Other",1.0512,1
7307,"match","Bad","Self",0.6409,1
7307,"match","Bad","Other",0.7847,0
7307,"match","Good","Self",0.698,1
7307,"match","Good","Self",0.5945,1
7307,"match","Good","Self",0.5551,1
7307,"match","Good","Other",0.6629,0
7307,"match","Bad","Self",0.6748,1
7307,"match","Bad","Other",0.7573,0
7307,"match","Bad","Self",0.5669,1
7307,"match","Good","Self",0.711,1
7307,"match","Good","Self",0.6655,1
7307,"match","Bad","Self",0.8218,1
7307,"match","Good","Self",0.6271,1
7307,"match","Bad","Self",0.7443,1
7307,"match","Good","Other",0.9827,1
7307,"match","Good","Other",0.888,1
7307,"match","Good","Other",0.5545,1
7307,"match","Good","Other",0.835,0
7307,"match","Bad","Self",0.5713,1
7307,"match","Bad","Other",0.8667,1
7307,"match","Bad","Other",0.5168,1
7307,"match","Good","Self",0.6166,1
7307,"match","Good","Self",0.4739,1
7307,"match","Good","Self",0.6368,1
7307,"match","Bad","Other",0.6988,0
7307,"match","Bad","Self",0.6495,1
7307,"match","Bad","Self",0.6469,1
7307,"match","Good","Other",0.8287,1
7307,"match","Good","Other",0.5619,1
7307,"match","Bad","Other",0.8761,1
7307,"match","Good","Self",0.5062,1
7307,"match","Bad","Other",0.8691,1
7307,"match","Good","Other",0.5498,1
7307,"match","Bad","Self",0.5487,1
7307,"match","Bad","Self",0.4043,1
7307,"match","Good","Self",0.5852,0
7307,"match","Bad","Self",0.6558,1
7307,"match","Good","Other",0.9176,1
7307,"match","Good","Other",0.5857,1
7307,"match","Good","Self",0.7304,1
7307,"match","Bad","Other",0.9442,1
7307,"match","Good","Other",0.7091,1
7307,"match","Good","Other",0.8071,1
7307,"match","Bad","Self",0.6839,1
7307,"match","Bad","Other",0.8783,0
7307,"match","Bad","Other",0.4766,1
7307,"match","Bad","Self",0.5447,1
7307,"match","Good","Self",0.5601,1
7307,"match","Good","Other",0.7029,1
7307,"match","Bad","Self",0.684,1
7307,"match","Bad","Other",0.5658,1
7307,"match","Good","Self",0.7659,1
7307,"match","Good","Self",0.7054,1
7307,"match","Bad","Self",0.574,1
7307,"match","Good","Other",0.7244,0
7307,"match","Bad","Other",0.8156,1
7307,"match","Bad","Self",0.6246,1
7307,"match","Good","Other",0.529,0
7307,"match","Bad","Self",0.7003,1
7307,"match","Good","Other",0.6821,0
7307,"match","Bad","Other",0.7626,1
7307,"match","Good","Self",0.5707,1
7307,"match","Good","Self",0.5227,1
7307,"match","Good","Other",0.7494,1
7307,"match","Bad","Self",0.821,1
7307,"match","Good","Self",0.6904,1
7307,"match","Bad","Self",0.6048,1
7307,"match","Bad","Self",0.5056,1
7307,"match","Bad","Other",0.5246,0
7307,"match","Good","Other",1.0203,1
7307,"match","Bad","Other",0.6597,1
7307,"match","Bad","Other",0.787,1
7307,"match","Good","Self",0.7501,1
7307,"match","Good","Other",1.0098,0
7307,"match","Bad","Other",0.588,1
7307,"match","Good","Self",0.6108,1
7307,"match","Good","Other",1.0067,0
7307,"match","Bad","Self",0.8195,1
7307,"match","Bad","Self",1.0404,1
7307,"match","Good","Self",0.7046,0
7307,"match","Bad","Other",0.9783,0
7307,"match","Bad","Self",0.8905,1
7307,"match","Good","Self",0.9079,1
7307,"match","Good","Other",1.0417,1
7307,"match","Bad","Other",0.8664,1
7307,"match","Good","Other",0.9371,1
7307,"match","Good","Other",0.7468,1
7307,"match","Good","Self",0.579,1
7307,"match","Bad","Self",0.5113,1
7307,"match","Bad","Self",0.5062,1
7307,"match","Good","Other",0.5195,1
7307,"match","Good","Self",0.6516,1
7307,"match","Good","Self",0.6509,1
7307,"match","Bad","Other",0.9846,1
7307,"match","Bad","Self",0.7628,1
7307,"match","Good","Other",0.8748,1
7307,"match","Bad","Other",0.705,1
7307,"match","Bad","Other",0.973,1
7307,"match","Bad","Other",0.6965,0
7307,"match","Bad","Self",0.6261,1
7307,"match","Good","Other",0.7521,0
7307,"match","Bad","Other",0.7559,1
7307,"match","Good","Self",0.6444,1
7307,"match","Good","Self",0.7215,1
7307,"match","Bad","Self",0.5926,1
7307,"match","Bad","Other",0.7533,0
7307,"match","Good","Other",0.6179,1
7307,"match","Bad","Self",0.939,1
7307,"match","Good","Other",0.6267,1
7307,"match","Good","Self",0.6038,1
7307,"match","Bad","Self",0.5862,1
7307,"match","Bad","Other",0.7739,1
7307,"match","Good","Other",0.4983,1
7307,"match","Good","Self",0.628,1
7307,"match","Bad","Other",0.7853,1
7307,"match","Bad","Self",0.5021,1
7307,"match","Good","Other",0.7522,1
7307,"match","Good","Other",0.548,1
7307,"match","Bad","Self",0.5317,1
7307,"match","Good","Self",0.6825,1
7307,"match","Bad","Other",0.6489,1
7307,"match","Good","Other",0.6314,1
7307,"match","Good","Other",0.5816,1
7307,"match","Bad","Self",0.578,0
7307,"match","Bad","Self",0.7185,1
7307,"match","Good","Self",0.9897,1
7307,"match","Bad","Self",0.5902,1
7307,"match","Good","Other",0.6788,1
7307,"match","Good","Self",0.6591,1
7307,"match","Good","Self",0.5884,0
7307,"match","Bad","Other",0.8259,1
7307,"match","Bad","Self",0.6792,1
7307,"match","Bad","Other",0.6054,0
7307,"match","Bad","Other",0.5782,1
7307,"match","Good","Other",0.5186,1
7307,"match","Bad","Self",0.7302,1
7307,"match","Good","Self",0.6258,1
7307,"match","Good","Self",0.6872,1
7307,"match","Good","Other",0.9136,1
7307,"match","Bad","Self",0.5867,1
7307,"match","Good","Self",0.8274,1
7307,"match","Good","Other",0.6935,1
7307,"match","Bad","Other",0.7482,1
7307,"match","Bad","Self",0.6381,1
7307,"match","Good","Self",0.507,1
7307,"match","Bad","Self",0.5179,1
7307,"match","Good","Self",0.6291,0
7307,"match","Bad","Self",0.6349,1
7307,"match","Good","Other",0.5892,1
7307,"match","Good","Other",0.6858,1
7307,"match","Good","Self",0.5956,1
7307,"match","Bad","Other",0.7541,1
7307,"match","Good","Other",0.6059,1
7307,"match","Bad","Other",0.6373,1
7307,"match","Bad","Other",0.7508,1
7307,"match","Good","Self",0.6847,1
7307,"match","Bad","Self",0.4631,1
7307,"match","Bad","Other",0.625,0
7307,"match","Good","Self",0.5551,1
7307,"match","Good","Other",0.8623,1
7307,"match","Bad","Other",0.6536,1
7307,"match","Bad","Other",0.7489,1
7307,"match","Bad","Self",0.5232,1
7307,"match","Bad","Self",0.5629,1
7307,"match","Good","Other",0.811,1
7307,"match","Good","Self",0.7124,1
7307,"match","Good","Other",0.6081,1
7307,"match","Good","Self",0.9881,1
7307,"match","Good","Other",0.7822,1
7307,"match","Good","Self",0.8826,1
7307,"match","Bad","Self",0.693,0
7307,"match","Bad","Other",0.6182,1
7307,"match","Bad","Self",0.7072,1
7307,"match","Bad","Other",0.9741,0
7307,"match","Bad","Other",1.0184,1
7307,"match","Good","Other",0.8116,1
7307,"match","Good","Self",0.6489,1
7307,"match","Good","Other",0.9122,1
7307,"match","Bad","Self",0.5312,1
7307,"match","Bad","Self",0.5714,1
7307,"match","Good","Other",0.7609,1
7307,"match","Good","Other",0.6127,1
7307,"match","Bad","Other",0.7577,1
7307,"match","Good","Other",0.6613,1
7307,"match","Good","Self",0.6631,1
7307,"match","Bad","Other",0.9768,1
7307,"match","Bad","Self",0.5461,1
7307,"match","Bad","Self",0.4656,1
7307,"match","Bad","Other",0.9006,1
7307,"match","Good","Self",0.6912,0
7307,"match","Good","Self",0.6214,1
7307,"match","Bad","Self",0.5446,1
7307,"match","Bad","Other",0.7123,1
7307,"match","Good","Other",0.5076,0
7307,"match","Good","Self",0.7747,0
7307,"match","Bad","Other",0.9576,1
7307,"match","Good","Other",0.5423,1
7307,"match","Good","Self",0.5778,1
7307,"match","Good","Other",0.6702,1
7307,"match","Bad","Self",0.7435,1
7307,"match","Bad","Self",0.6392,1
7307,"match","Good","Self",0.6726,1
7307,"match","Bad","Self",0.5027,0
7307,"match","Bad","Other",0.7335,0
7307,"match","Good","Other",0.4409,1
7307,"match","Good","Self",0.981,1
7307,"match","Bad","Self",0.5774,1
7307,"match","Good","Self",0.6298,1
7307,"match","Bad","Self",0.6133,1
7307,"match","Bad","Other",0.7982,1
7307,"match","Good","Self",0.6122,1
7307,"match","Good","Other",0.5481,1
7307,"match","Bad","Other",0.6733,1
7307,"match","Good","Other",0.8157,1
7307,"match","Bad","Self",0.6802,1
7307,"match","Bad","Other",1.05,1
7307,"match","Bad","Self",0.5037,1
7307,"match","Good","Other",0.6027,1
7307,"match","Good","Self",0.6547,1
7307,"match","Bad","Other",0.6203,1
7307,"match","Good","Other",0.9386,1
7307,"match","Good","Other",0.5223,1
7307,"match","Good","Self",0.6174,1
7307,"match","Bad","Other",0.6219,1
7307,"match","Good","Self",0.5859,1
7307,"match","Bad","Self",0.7307,1
7307,"match","Good","Self",0.6112,1
7307,"match","Good","Other",0.5413,1
7307,"match","Good","Self",0.581,1
7307,"match","Bad","Other",0.5853,0
7307,"match","Bad","Other",0.5799,1
7307,"match","Bad","Self",0.5645,1
7307,"match","Good","Self",0.4927,1
7307,"match","Bad","Self",0.5554,1
7307,"match","Good","Other",0.6611,1
7307,"match","Good","Other",0.5785,1
7307,"match","Bad","Other",0.7641,1
7307,"match","Good","Self",0.5082,1
7307,"match","Bad","Other",0.5728,0
7307,"match","Bad","Self",0.4774,1
7307,"match","Bad","Other",0.49,1
7307,"match","Good","Other",0.6764,1
7307,"match","Bad","Self",0.7301,1
7307,"match","Bad","Self",0.4954,1
7307,"match","Bad","Other",0.6861,1
7307,"match","Good","Other",0.6566,1
7307,"match","Good","Other",0.6505,1
7307,"match","Good","Self",0.7059,0
7307,"match","Good","Self",0.5968,1
7307,"match","Bad","Other",1.0271,1
7307,"match","Bad","Self",0.6283,1
7307,"match","Bad","Self",0.758,1
7307,"match","Good","Self",0.6499,1
7307,"match","Bad","Other",0.7344,1
7307,"match","Good","Other",0.7322,0
7307,"match","Bad","Other",0.8476,1
7307,"match","Good","Other",0.7893,1
7307,"match","Good","Self",0.781,1
7307,"match","Bad","Self",0.6495,1
7307,"match","Good","Self",0.7727,0
7307,"match","Good","Other",0.5968,0
7307,"match","Bad","Self",0.6894,1
7307,"match","Bad","Other",0.7789,1
7307,"match","Good","Self",0.6962,1
7307,"match","Bad","Other",0.7189,1
7307,"match","Bad","Self",0.5661,1
7307,"match","Bad","Self",0.5651,1
7307,"match","Good","Self",0.6384,1
7307,"match","Bad","Other",0.7919,1
7307,"match","Good","Other",0.6084,1
7307,"match","Good","Other",0.5012,1
7307,"match","Good","Self",0.604,1
7307,"match","Good","Other",0.6394,1
7307,"match","Good","Other",0.5449,1
7307,"match","Bad","Self",0.5733,1
7307,"match","Good","Other",0.6374,1
7307,"match","Bad","Other",0.6814,1
7307,"match","Bad","Self",0.8199,1
7307,"match","Good","Self",0.5705,1
7307,"match","Good","Self",0.7066,1
7307,"match","Bad","Other",0.8084,1
7307,"match","Bad","Other",0.7492,1
7307,"match","Bad","Self",0.5098,1
7307,"match","Good","Other",0.6327,0
7307,"match","Good","Self",0.7155,1
7308,"match","Good","Other",0.7954,1
7308,"match","Bad","Other",0.7744,1
7308,"match","Bad","Other",0.6946,1
7308,"match","Good","Self",0.7328,1
7308,"match","Good","Self",0.541,1
7308,"match","Good","Self",0.5617,1
7308,"match","Bad","Other",0.8277,1
7308,"match","Bad","Self",1.0079,0
7308,"match","Bad","Self",0.8044,0
7308,"match","Good","Other",0.7505,1
7308,"match","Good","Other",0.7146,0
7308,"match","Bad","Other",1.0129,1
7308,"match","Good","Self",0.6051,1
7308,"match","Bad","Other",0.8072,1
7308,"match","Good","Other",0.7454,1
7308,"match","Bad","Self",0.7359,1
7308,"match","Good","Self",0.5781,1
7308,"match","Bad","Self",1.0584,1
7308,"match","Good","Other",1.0325,1
7308,"match","Good","Other",0.7812,1
7308,"match","Good","Self",0.9472,1
7308,"match","Bad","Other",0.6376,0
7308,"match","Good","Other",0.9123,1
7308,"match","Good","Other",0.7826,1
7308,"match","Bad","Self",1.0288,1
7308,"match","Bad","Other",0.649,1
7308,"match","Bad","Other",0.625,1
7308,"match","Bad","Self",0.7913,1
7308,"match","Good","Self",0.5555,1
7308,"match","Good","Other",0.7196,1
7308,"match","Bad","Self",0.9341,0
7308,"match","Bad","Other",0.8468,0
7308,"match","Good","Self",0.5689,1
7308,"match","Good","Self",0.7372,1
7308,"match","Good","Self",0.5361,1
7308,"match","Bad","Other",0.664,1
7308,"match","Bad","Self",0.8464,1
7308,"match","Good","Other",0.6306,1
7308,"match","Bad","Other",0.7592,1
7308,"match","Good","Other",0.8217,1
7308,"match","Bad","Self",0.7799,0
7308,"match","Good","Other",0.7944,1
7308,"match","Bad","Other",0.6528,1
7308,"match","Good","Self",0.5568,1
7308,"match","Good","Self",0.6011,1
7308,"match","Good","Other",0.8014,1
7308,"match","Bad","Self",0.6596,0
7308,"match","Good","Self",0.6398,1
7308,"match","Bad","Self",0.6019,0
7308,"match","Bad","Self",0.6041,0
7308,"match","Bad","Other",0.6461,0
7308,"match","Good","Other",0.9145,1
7308,"match","Bad","Other",0.705,1
7308,"match","Bad","Other",0.6634,1
7308,"match","Good","Self",0.5779,1
7308,"match","Good","Self",0.5862,1
7308,"match","Good","Other",0.6483,1
7308,"match","Good","Self",0.6091,1
7308,"match","Good","Other",0.8413,1
7308,"match","Bad","Self",0.7314,0
7308,"match","Bad","Self",0.7757,1
7308,"match","Good","Self",0.55,1
7308,"match","Bad","Other",0.6183,1
7308,"match","Bad","Self",0.7146,1
7308,"match","Good","Self",0.839,1
7308,"match","Good","Other",0.6634,0
7308,"match","Bad","Other",0.7655,1
7308,"match","Good","Other",0.8019,1
7308,"match","Good","Other",0.6361,1
7308,"match","Good","Self",0.4903,1
7308,"match","Bad","Self",0.4685,1
7308,"match","Good","Other",0.8793,1
7308,"match","Good","Self",0.7338,1
7308,"match","Good","Self",0.7122,0
7308,"match","Bad","Other",0.9162,1
7308,"match","Bad","Self",0.8464,1
7308,"match","Good","Other",0.7686,1
7308,"match","Bad","Other",0.6488,1
7308,"match","Bad","Other",0.817,1
7308,"match","Bad","Other",0.7392,1
7308,"match","Bad","Self",0.6796,1
7308,"match","Good","Other",0.862,1
