"subj_idx","crit","moral","id","rt","response"
7005,"identity","moral","self",0.4533,1
7005,"identity","moral","self",0.4595,1
7005,"identity","immoral","other",0.3896,1
7005,"identity","moral","other",0.3477,1
7005,"identity","immoral","self",0.7239,1
7005,"identity","immoral","self",0.6899,1
7005,"identity","immoral","other",0.5421,1
7005,"identity","moral","other",0.4863,1
7005,"identity","immoral","other",0.5824,0
7005,"identity","immoral","self",0.6285,1
7005,"identity","moral","self",0.6306,1
7005,"identity","moral","other",0.4808,1
7005,"identity","moral","self",0.5068,1
7005,"identity","moral","self",0.465,1
7005,"identity","moral","other",0.4452,1
7005,"identity","immoral","self",0.5192,1
7005,"identity","immoral","self",0.5574,1
7005,"identity","moral","other",0.4695,1
7005,"identity","immoral","other",0.3677,0
7005,"identity","immoral","other",0.5637,1
7005,"identity","moral","self",0.5159,1
7005,"identity","immoral","other",0.552,1
7005,"identity","immoral","self",0.5101,0
7005,"identity","immoral","self",0.5002,1
7005,"identity","moral","self",0.4363,1
7005,"identity","moral","other",0.5325,1
7005,"identity","moral","other",0.3587,1
7005,"identity","immoral","self",0.5407,1
7005,"identity","immoral","other",0.5888,1
7005,"identity","moral","other",0.5985,1
7005,"identity","moral","self",0.499,1
7005,"identity","moral","self",0.4092,1
7005,"identity","moral","other",0.5233,1
7005,"identity","immoral","self",0.5794,1
7005,"identity","moral","other",0.5275,1
7005,"identity","immoral","other",0.5956,1
7005,"identity","immoral","other",0.3879,1
7005,"identity","immoral","self",0.57,1
7005,"identity","moral","self",0.4621,1
7005,"identity","moral","self",0.3342,1
7005,"identity","immoral","other",0.4223,1
7005,"identity","moral","self",0.6764,1
7005,"identity","moral","other",0.7146,1
7005,"identity","immoral","other",0.7847,1
7005,"identity","immoral","other",0.715,1
7005,"identity","immoral","self",0.9671,1
7005,"identity","moral","other",0.5436,1
7005,"identity","moral","self",0.5177,1
7005,"identity","immoral","self",0.6538,1
7005,"identity","immoral","self",0.3599,1
7005,"identity","immoral","self",0.3221,1
7005,"identity","immoral","other",0.4262,1
7005,"identity","immoral","other",0.3883,1
7005,"identity","immoral","other",0.3345,1
7005,"identity","moral","self",0.5005,1
7005,"identity","moral","self",0.5407,1
7005,"identity","immoral","self",0.5528,1
7005,"identity","immoral","other",0.5209,1
7005,"identity","moral","self",0.4551,1
7005,"identity","moral","self",0.4552,1
7005,"identity","moral","other",0.4012,1
7005,"identity","moral","other",0.3594,1
7005,"identity","immoral","other",0.4595,1
7005,"identity","moral","other",0.3576,1
7005,"identity","immoral","self",0.6258,1
7005,"identity","moral","self",0.6779,1
7005,"identity","moral","other",0.794,1
7005,"identity","immoral","self",0.5762,1
7005,"identity","immoral","other",0.7383,1
7005,"identity","moral","other",0.7944,1
7005,"identity","immoral","other",0.5506,1
7005,"identity","moral","other",0.4287,1
7005,"identity","moral","other",0.3188,1
7005,"identity","immoral","other",0.4209,0
7005,"identity","immoral","other",0.365,1
7005,"identity","moral","other",0.4191,1
7005,"identity","moral","self",0.4233,1
7005,"identity","moral","other",0.3714,1
7005,"identity","immoral","other",0.5355,1
7005,"identity","moral","self",0.4437,1
7005,"identity","moral","self",0.4198,1
7005,"identity","immoral","self",0.3938,0
7005,"identity","moral","self",0.4199,1
7005,"identity","immoral","self",0.4342,1
7005,"identity","immoral","self",0.3663,1
7005,"identity","immoral","self",0.3723,1
7005,"identity","moral","self",0.4605,1
7005,"identity","immoral","other",0.4606,1
7005,"identity","immoral","other",0.3327,1
7005,"identity","immoral","self",0.5308,1
7005,"identity","moral","self",0.403,1
7005,"identity","moral","other",0.4351,1
7005,"identity","moral","other",0.3612,1
7005,"identity","immoral","self",0.4633,1
7005,"identity","moral","self",0.4055,1
7005,"identity","immoral","self",0.4976,1
7005,"identity","immoral","other",0.5118,1
7005,"identity","moral","other",0.4939,1
7005,"identity","immoral","self",0.632,1
7005,"identity","moral","other",0.5561,1
7005,"identity","immoral","other",0.5362,1
7005,"identity","immoral","other",0.4944,1
7005,"identity","moral","self",0.6784,1
7005,"identity","moral","self",0.4946,1
7005,"identity","immoral","other",0.4887,1
7005,"identity","moral","self",0.5648,1
7005,"identity","immoral","self",0.5869,1
7005,"identity","immoral","self",0.6278,1
7005,"identity","moral","self",0.6352,1
7005,"identity","immoral","self",0.5014,1
7005,"identity","moral","other",0.4855,1
7005,"identity","immoral","other",0.4576,1
7005,"identity","moral","self",0.5378,1
7005,"identity","immoral","self",0.6198,1
7005,"identity","moral","other",0.5019,1
7005,"identity","moral","other",0.4041,1
7005,"identity","moral","other",0.3682,1
7005,"identity","immoral","other",0.5043,1
7006,"identity","immoral","self",1.0196,1
7006,"identity","immoral","self",0.3698,1
7006,"identity","moral","other",0.54,1
7006,"identity","moral","other",0.4601,0
7006,"identity","immoral","self",0.5762,1
7006,"identity","immoral","other",0.7983,0
7006,"identity","moral","self",0.5864,1
7006,"identity","immoral","other",0.6946,1
7006,"identity","moral","self",0.5029,1
7006,"identity","moral","self",0.467,1
7006,"identity","immoral","self",0.3892,0
7006,"identity","immoral","other",0.5052,1
7006,"identity","moral","self",0.5774,1
7006,"identity","moral","self",0.3736,1
7006,"identity","immoral","other",0.5897,1
7006,"identity","moral","other",0.3378,1
7006,"identity","moral","other",0.416,1
7006,"identity","immoral","self",0.4662,1
7006,"identity","moral","other",0.3704,1
7006,"identity","immoral","self",0.5165,1
7006,"identity","immoral","other",0.5907,1
7006,"identity","moral","other",0.4228,1
7006,"identity","immoral","other",0.657,1
7006,"identity","moral","self",0.5531,1
7006,"identity","immoral","other",0.4353,1
7006,"identity","immoral","self",0.5314,0
7006,"identity","moral","other",0.6356,1
7006,"identity","moral","other",0.4218,1
7006,"identity","moral","self",0.4019,1
7006,"identity","moral","self",0.3701,1
7006,"identity","immoral","self",0.5662,1
7006,"identity","moral","self",0.4064,1
7006,"identity","immoral","self",0.4705,0
7006,"identity","moral","other",0.3647,1
7006,"identity","moral","other",0.3749,1
7006,"identity","moral","self",0.597,1
7006,"identity","moral","other",0.4411,1
7006,"identity","immoral","other",0.6733,1
7006,"identity","immoral","self",0.6096,1
7006,"identity","immoral","other",0.6297,1
7006,"identity","moral","other",0.5638,1
7006,"identity","moral","self",0.632,1
7006,"identity","immoral","other",0.5602,1
7006,"identity","immoral","other",0.7503,1
7006,"identity","immoral","self",0.6784,1
7006,"identity","immoral","other",0.5826,1
7006,"identity","moral","self",0.4847,1
7006,"identity","immoral","self",0.7569,1
7006,"identity","immoral","other",0.6772,1
7006,"identity","moral","other",0.6012,0
7006,"identity","immoral","other",0.8273,1
7006,"identity","moral","other",0.4316,1
7006,"identity","moral","self",0.4737,1
7006,"identity","immoral","self",0.8459,0
7006,"identity","moral","self",0.53,1
7006,"identity","immoral","self",0.4002,1
7006,"identity","immoral","other",0.4104,1
7006,"identity","immoral","self",0.4144,1
7006,"identity","moral","other",0.4747,1
7006,"identity","immoral","self",0.5148,1
7006,"identity","moral","other",0.525,1
7006,"identity","moral","self",0.5271,1
7006,"identity","moral","self",0.5533,1
7006,"identity","moral","other",0.4875,1
7006,"identity","immoral","other",0.3717,1
7006,"identity","immoral","other",0.5618,1
7006,"identity","immoral","self",0.668,1
7006,"identity","moral","other",0.4601,1
7006,"identity","moral","self",0.4643,1
7006,"identity","moral","self",0.4145,1
7006,"identity","immoral","self",0.7367,1
7006,"identity","immoral","other",0.5208,1
7006,"identity","moral","other",0.5176,1
7006,"identity","moral","self",0.3957,1
7006,"identity","immoral","other",0.51,1
7006,"identity","moral","self",0.4121,1
7006,"identity","immoral","other",0.5882,1
7006,"identity","moral","other",0.5804,1
7006,"identity","moral","self",0.4946,1
7006,"identity","moral","other",0.3807,1
7006,"identity","moral","other",0.5029,1
7006,"identity","immoral","other",0.383,1
7006,"identity","moral","self",0.5332,1
7006,"identity","immoral","self",0.5613,1
7006,"identity","moral","self",0.5435,1
7006,"identity","immoral","self",0.3677,1
7006,"identity","moral","other",0.4738,1
7006,"identity","immoral","self",0.5559,1
7006,"identity","immoral","other",0.5901,1
7006,"identity","moral","other",0.5403,1
7006,"identity","immoral","self",0.6084,1
7006,"identity","immoral","other",0.5806,1
7006,"identity","immoral","other",0.5947,1
7006,"identity","immoral","self",0.8609,1
7006,"identity","moral","self",0.6511,1
7006,"identity","immoral","self",0.7072,0
7006,"identity","immoral","self",0.7474,1
7006,"identity","moral","other",0.5456,1
7006,"identity","moral","self",0.6697,1
7006,"identity","immoral","self",0.7178,0
7006,"identity","immoral","self",0.6739,1
7006,"identity","moral","self",0.8621,1
7006,"identity","moral","self",0.4784,1
7006,"identity","moral","other",0.3945,1
7006,"identity","immoral","other",0.6106,1
7006,"identity","immoral","self",0.5548,1
7006,"identity","moral","self",0.5249,0
7006,"identity","immoral","other",0.5851,1
7006,"identity","moral","other",0.5253,1
7006,"identity","immoral","other",0.4834,1
7006,"identity","moral","other",0.4895,1
7006,"identity","moral","other",0.4318,1
7006,"identity","immoral","self",0.5539,1
7006,"identity","moral","self",0.844,1
7006,"identity","moral","other",0.6242,1
7006,"identity","immoral","other",0.6165,1
7006,"identity","immoral","self",0.5888,1
7006,"identity","immoral","other",0.8128,1
7006,"identity","moral","self",0.4769,1
7006,"identity","immoral","other",0.5991,1
7006,"identity","immoral","self",0.6173,1
7006,"identity","immoral","self",0.5514,1
7006,"identity","moral","self",0.5616,1
7006,"identity","moral","self",0.4797,1
7006,"identity","moral","other",0.5559,1
7006,"identity","immoral","other",0.956,1
7006,"identity","immoral","other",0.6762,1
7006,"identity","moral","self",0.7423,0
7006,"identity","immoral","self",0.6545,1
7006,"identity","immoral","other",0.5067,1
7006,"identity","immoral","self",0.5829,1
7006,"identity","moral","self",0.755,1
7006,"identity","moral","other",0.5631,1
7006,"identity","immoral","other",0.5994,1
7006,"identity","moral","other",0.7435,1
7006,"identity","moral","other",0.5136,1
7006,"identity","moral","self",0.5678,1
7006,"identity","immoral","self",0.538,1
7006,"identity","immoral","self",0.4161,1
7006,"identity","moral","self",0.7943,1
7006,"identity","immoral","other",0.7004,1
7006,"identity","moral","other",0.4445,1
7006,"identity","moral","other",0.4928,1
7006,"identity","moral","other",0.572,1
7006,"identity","moral","self",0.5163,0
7006,"identity","immoral","other",0.4744,0
7006,"identity","immoral","other",0.3866,1
7006,"identity","immoral","other",0.3927,1
7006,"identity","immoral","self",0.459,1
7006,"identity","immoral","self",0.391,1
7006,"identity","immoral","self",0.3912,1
7006,"identity","moral","self",0.4094,0
7006,"identity","immoral","other",0.2756,1
7006,"identity","immoral","other",0.5256,1
7006,"identity","moral","other",0.3296,1
7006,"identity","moral","self",0.41,0
7006,"identity","moral","self",0.4281,1
7006,"identity","moral","other",0.4923,1
7006,"identity","immoral","self",0.6645,1
7006,"identity","moral","other",0.4685,1
7006,"identity","immoral","self",0.6607,1
7006,"identity","immoral","self",0.3749,1
7006,"identity","moral","self",0.5731,0
7006,"identity","moral","self",0.5712,1
7006,"identity","moral","other",0.4093,1
7006,"identity","moral","other",0.4956,1
7006,"identity","immoral","other",0.8297,1
7006,"identity","moral","other",0.3539,1
7006,"identity","immoral","self",0.504,1
7006,"identity","immoral","other",0.5761,1
7006,"identity","immoral","self",0.4544,1
7006,"identity","moral","other",0.6384,1
7006,"identity","immoral","self",0.6627,1
7006,"identity","immoral","self",0.5368,1
7006,"identity","moral","other",0.465,1
7006,"identity","moral","other",0.4291,1
7006,"identity","moral","self",0.5073,1
7006,"identity","moral","self",0.4434,1
7006,"identity","immoral","other",0.5455,1
7006,"identity","immoral","other",0.4577,1
7006,"identity","immoral","self",0.4699,1
7006,"identity","immoral","other",0.64,1
7006,"identity","moral","other",0.4742,0
7006,"identity","moral","self",0.5324,1
7006,"identity","moral","self",0.4265,1
7006,"identity","moral","self",0.3927,1
7006,"identity","immoral","other",0.5508,1
7006,"identity","immoral","self",0.4331,1
7006,"identity","immoral","other",0.6631,1
7006,"identity","moral","self",0.8733,1
7006,"identity","moral","other",0.6895,1
7006,"identity","immoral","other",0.5677,0
7006,"identity","immoral","self",0.5658,1
7006,"identity","moral","other",0.516,1
7006,"identity","moral","other",0.4761,1
7006,"identity","immoral","other",0.4683,1
7006,"identity","moral","other",0.3944,1
7006,"identity","immoral","self",0.4345,1
7006,"identity","moral","other",0.4509,1
7006,"identity","immoral","self",0.5691,1
7006,"identity","immoral","self",0.5952,1
7006,"identity","immoral","other",0.3934,1
7006,"identity","immoral","other",0.8215,1
7006,"identity","moral","other",0.2917,1
7006,"identity","moral","self",0.7099,1
7006,"identity","immoral","self",0.948,1
7006,"identity","moral","self",0.3881,1
7006,"identity","immoral","self",0.3443,1
7006,"identity","moral","self",0.4304,1
7006,"identity","moral","other",0.6485,1
7006,"identity","moral","self",0.7568,1
7006,"identity","moral","self",0.4589,1
7006,"identity","immoral","other",0.6811,1
7006,"identity","immoral","other",0.4533,1
7006,"identity","moral","self",0.5438,1
7006,"identity","moral","self",0.526,1
7006,"identity","immoral","other",0.6201,1
7006,"identity","moral","other",0.4523,1
7006,"identity","moral","other",0.4105,1
7006,"identity","immoral","self",0.4346,1
7006,"identity","immoral","other",0.6427,1
7006,"identity","moral","other",0.373,1
7006,"identity","immoral","self",0.455,1
7006,"identity","immoral","self",0.3973,1
7006,"identity","moral","self",0.4514,0
7006,"identity","moral","self",0.4196,1
7006,"identity","immoral","other",0.4557,1
7006,"identity","immoral","other",0.4959,1
7006,"identity","immoral","other",0.4021,1
7006,"identity","moral","other",0.4182,0
7006,"identity","moral","self",0.7104,1
7006,"identity","immoral","other",0.5986,1
7006,"identity","moral","other",0.3747,1
7006,"identity","immoral","self",0.4128,1
7006,"identity","immoral","self",0.3869,1
7006,"identity","moral","self",0.613,1
7006,"identity","immoral","self",0.3833,1
7006,"identity","moral","other",0.6435,1
7006,"identity","moral","self",0.6736,1
7006,"identity","immoral","other",0.9578,0
7006,"identity","immoral","other",0.4599,1
7006,"identity","moral","self",0.5482,1
7006,"identity","immoral","self",0.6023,1
7006,"identity","moral","other",0.4004,1
7006,"identity","moral","other",0.4047,1
7006,"identity","moral","other",0.3888,1
7006,"identity","immoral","other",0.4629,0
7006,"identity","immoral","self",0.541,1
7006,"identity","moral","self",0.3953,1
